year,source_file,page,table_index,rows,cols,provavel_ruido,csv_path,first_row_preview
2000,Relatório Anual 2000 (PDF).pdf,16,2,5,3,False,data/processed/pdf_raw/2000/p016_t2.csv,"10311 Bom tempo
Chuva
3318
2653
700"
2000,Relatório Anual 2000 (PDF).pdf,16,3,2,2,False,data/processed/pdf_raw/2000/p016_t3.csv,
2000,Relatório Anual 2000 (PDF).pdf,17,0,22,13,False,data/processed/pdf_raw/2000/p017_t0.csv,Feridos graves
2000,Relatório Anual 2000 (PDF).pdf,17,1,29,13,False,data/processed/pdf_raw/2000/p017_t1.csv,
2000,Relatório Anual 2000 (PDF).pdf,18,0,61,13,False,data/processed/pdf_raw/2000/p018_t0.csv,
2000,Relatório Anual 2000 (PDF).pdf,19,0,45,13,False,data/processed/pdf_raw/2000/p019_t0.csv,
2000,Relatório Anual 2000 (PDF).pdf,19,1,6,3,False,data/processed/pdf_raw/2000/p019_t1.csv,"28,5
Veíc. Ligeiros
Veíc. Pesados
19,9 Motociclos
9,0
8,0
2,9 2,7
2,2
1,9 1,4"
2000,Relatório Anual 2000 (PDF).pdf,19,2,2,3,False,data/processed/pdf_raw/2000/p019_t2.csv,
2000,Relatório Anual 2000 (PDF).pdf,19,3,1,2,True,data/processed/pdf_raw/2000/p019_t3.csv,
2000,Relatório Anual 2000 (PDF).pdf,20,0,50,10,False,data/processed/pdf_raw/2000/p020_t0.csv,
2000,Relatório Anual 2000 (PDF).pdf,20,1,23,7,False,data/processed/pdf_raw/2000/p020_t1.csv,
2000,Relatório Anual 2000 (PDF).pdf,21,0,7,22,False,data/processed/pdf_raw/2000/p021_t0.csv,Veículos ligeiros
2000,Relatório Anual 2000 (PDF).pdf,21,1,11,26,False,data/processed/pdf_raw/2000/p021_t1.csv,Ligeiros
2000,Relatório Anual 2000 (PDF).pdf,22,0,24,10,False,data/processed/pdf_raw/2000/p022_t0.csv,
2000,Relatório Anual 2000 (PDF).pdf,22,1,5,5,False,data/processed/pdf_raw/2000/p022_t1.csv,
2000,Relatório Anual 2000 (PDF).pdf,22,2,1,2,True,data/processed/pdf_raw/2000/p022_t2.csv,
2000,Relatório Anual 2000 (PDF).pdf,23,0,27,10,False,data/processed/pdf_raw/2000/p023_t0.csv,
2000,Relatório Anual 2000 (PDF).pdf,23,1,7,9,False,data/processed/pdf_raw/2000/p023_t1.csv,5996
2000,Relatório Anual 2000 (PDF).pdf,24,0,18,10,False,data/processed/pdf_raw/2000/p024_t0.csv,
2000,Relatório Anual 2000 (PDF).pdf,24,1,28,10,False,data/processed/pdf_raw/2000/p024_t1.csv,
2000,Relatório Anual 2000 (PDF).pdf,25,0,17,10,False,data/processed/pdf_raw/2000/p025_t0.csv,
2000,Relatório Anual 2000 (PDF).pdf,25,1,17,10,False,data/processed/pdf_raw/2000/p025_t1.csv,
2000,Relatório Anual 2000 (PDF).pdf,25,2,3,3,False,data/processed/pdf_raw/2000/p025_t2.csv,449
2000,Relatório Anual 2000 (PDF).pdf,25,3,1,2,True,data/processed/pdf_raw/2000/p025_t3.csv,Feridos graves
2000,Relatório Anual 2000 (PDF).pdf,25,4,2,2,False,data/processed/pdf_raw/2000/p025_t4.csv,
2000,Relatório Anual 2000 (PDF).pdf,25,5,2,2,False,data/processed/pdf_raw/2000/p025_t5.csv,
2000,Relatório Anual 2000 (PDF).pdf,26,0,55,10,False,data/processed/pdf_raw/2000/p026_t0.csv,
2000,Relatório Anual 2000 (PDF).pdf,27,0,2,2,False,data/processed/pdf_raw/2000/p027_t0.csv,
2000,Relatório Anual 2000 (PDF).pdf,27,1,2,2,False,data/processed/pdf_raw/2000/p027_t1.csv,
2000,Relatório Anual 2000 (PDF).pdf,27,2,10,39,False,data/processed/pdf_raw/2000/p027_t2.csv,Mulheres
2000,Relatório Anual 2000 (PDF).pdf,28,0,22,10,False,data/processed/pdf_raw/2000/p028_t0.csv,
2000,Relatório Anual 2000 (PDF).pdf,28,1,18,10,False,data/processed/pdf_raw/2000/p028_t1.csv,
2000,Relatório Anual 2000 (PDF).pdf,29,0,55,10,False,data/processed/pdf_raw/2000/p029_t0.csv,
2000,Relatório Anual 2000 (PDF).pdf,30,0,4,3,False,data/processed/pdf_raw/2000/p030_t0.csv,
2000,Relatório Anual 2000 (PDF).pdf,30,1,1,2,True,data/processed/pdf_raw/2000/p030_t1.csv,
2000,Relatório Anual 2000 (PDF).pdf,30,2,10,34,False,data/processed/pdf_raw/2000/p030_t2.csv,Mulheres
2000,Relatório Anual 2000 (PDF).pdf,31,0,33,9,False,data/processed/pdf_raw/2000/p031_t0.csv,Condutores testados | Total
2000,Relatório Anual 2000 (PDF).pdf,32,0,32,15,False,data/processed/pdf_raw/2000/p032_t0.csv,Grupos etários
2000,Relatório Anual 2000 (PDF).pdf,33,0,14,15,False,data/processed/pdf_raw/2000/p033_t0.csv,Grupos etários
2000,Relatório Anual 2000 (PDF).pdf,33,1,11,22,False,data/processed/pdf_raw/2000/p033_t1.csv,
2000,Relatório Anual 2000 (PDF).pdf,34,0,39,7,False,data/processed/pdf_raw/2000/p034_t0.csv,Condutores intervenientes em
2000,Relatório Anual 2000 (PDF).pdf,34,1,15,45,False,data/processed/pdf_raw/2000/p034_t1.csv,
2000,Relatório Anual 2000 (PDF).pdf,35,0,20,16,False,data/processed/pdf_raw/2000/p035_t0.csv,Vítimas mortais
2000,Relatório Anual 2000 (PDF).pdf,35,1,20,16,False,data/processed/pdf_raw/2000/p035_t1.csv,Feridos graves
2000,Relatório Anual 2000 (PDF).pdf,36,0,11,42,False,data/processed/pdf_raw/2000/p036_t0.csv,
2000,Relatório Anual 2000 (PDF).pdf,37,0,28,13,False,data/processed/pdf_raw/2000/p037_t0.csv,
2000,Relatório Anual 2000 (PDF).pdf,38,0,32,10,False,data/processed/pdf_raw/2000/p038_t0.csv,Vítimas mortais
2000,Relatório Anual 2000 (PDF).pdf,38,1,31,10,False,data/processed/pdf_raw/2000/p038_t1.csv,Feridos graves
2000,Relatório Anual 2000 (PDF).pdf,39,0,33,6,False,data/processed/pdf_raw/2000/p039_t0.csv,"Vias | Acidentes c/
vítimas | Vítimas mortais
(M) | Feridos graves
(FG) | Ferido"
2000,Relatório Anual 2000 (PDF).pdf,43,0,54,14,False,data/processed/pdf_raw/2000/p043_t0.csv,Acidentes c/
2000,Relatório Anual 2000 (PDF).pdf,43,1,10,25,False,data/processed/pdf_raw/2000/p043_t1.csv,2000
2000,Relatório Anual 2000 (PDF).pdf,43,2,1,2,True,data/processed/pdf_raw/2000/p043_t2.csv,
2000,Relatório Anual 2000 (PDF).pdf,43,3,1,2,True,data/processed/pdf_raw/2000/p043_t3.csv,
2000,Relatório Anual 2000 (PDF).pdf,43,4,1,2,True,data/processed/pdf_raw/2000/p043_t4.csv,
2000,Relatório Anual 2000 (PDF).pdf,44,0,11,29,False,data/processed/pdf_raw/2000/p044_t0.csv,1999
2000,Relatório Anual 2000 (PDF).pdf,44,1,2,2,False,data/processed/pdf_raw/2000/p044_t1.csv,
2000,Relatório Anual 2000 (PDF).pdf,44,2,1,2,True,data/processed/pdf_raw/2000/p044_t2.csv,
2000,Relatório Anual 2000 (PDF).pdf,44,3,6,14,False,data/processed/pdf_raw/2000/p044_t3.csv,"1999
2000"
2000,Relatório Anual 2000 (PDF).pdf,44,4,1,2,True,data/processed/pdf_raw/2000/p044_t4.csv,
2000,Relatório Anual 2000 (PDF).pdf,45,0,51,10,False,data/processed/pdf_raw/2000/p045_t0.csv,"População
(1) | Veículos
em
circulação
(2) | Acidentes
com
vítimas | Acid. c/
ví"
2000,Relatório Anual 2000 (PDF).pdf,46,0,16,10,False,data/processed/pdf_raw/2000/p046_t0.csv,"Acidentes com vítimas | Acidentes com mortos e/ou
feridos graves | Acidentes com"
2000,Relatório Anual 2000 (PDF).pdf,46,1,8,12,False,data/processed/pdf_raw/2000/p046_t1.csv,"Mortos | Feridos graves | Feridos leves | Índice
de
Gravidade"
2000,Relatório Anual 2000 (PDF).pdf,47,0,110,15,False,data/processed/pdf_raw/2000/p047_t0.csv,Jan | Fev | Mar | Abr | Mai | Jun | Jul | Ago | Set | Out | Nov | Dez | Total
2000,Relatório Anual 2000 (PDF).pdf,48,0,40,7,False,data/processed/pdf_raw/2000/p048_t0.csv,Acidentes c/ | Acidentes | Acidentes
2000,Relatório Anual 2000 (PDF).pdf,49,0,40,13,False,data/processed/pdf_raw/2000/p049_t0.csv,Mortos | F. Graves | F. Leves | Total
2000,Relatório Anual 2000 (PDF).pdf,49,1,25,9,False,data/processed/pdf_raw/2000/p049_t1.csv,Distrito de Braga
2000,Relatório Anual 2000 (PDF).pdf,50,0,59,9,False,data/processed/pdf_raw/2000/p050_t0.csv,Distrito do Porto
2000,Relatório Anual 2000 (PDF).pdf,51,0,34,9,False,data/processed/pdf_raw/2000/p051_t0.csv,Distrito de Viana do Castelo
2000,Relatório Anual 2000 (PDF).pdf,52,0,17,10,False,data/processed/pdf_raw/2000/p052_t0.csv,"Acidentes com vítimas | Acidentes com mortos e/ou
feridos graves | Acidentes com"
2000,Relatório Anual 2000 (PDF).pdf,52,1,9,12,False,data/processed/pdf_raw/2000/p052_t1.csv,"Mortos | Feridos graves | Feridos leves | Índice
de
Gravidade"
2000,Relatório Anual 2000 (PDF).pdf,53,0,128,15,False,data/processed/pdf_raw/2000/p053_t0.csv,Jan | Fev | Mar | Abr | Mai | Jun | Jul | Ago | Set | Out | Nov | Dez | Total
2000,Relatório Anual 2000 (PDF).pdf,54,0,45,7,False,data/processed/pdf_raw/2000/p054_t0.csv,Acidentes | Acidentes | Acidentes
2000,Relatório Anual 2000 (PDF).pdf,55,0,46,13,False,data/processed/pdf_raw/2000/p055_t0.csv,Mortos | F. Graves | F. Leves | Total
2000,Relatório Anual 2000 (PDF).pdf,55,1,21,9,False,data/processed/pdf_raw/2000/p055_t1.csv,Distrito de Aveiro
2000,Relatório Anual 2000 (PDF).pdf,56,0,65,9,False,data/processed/pdf_raw/2000/p056_t0.csv,Distrito de Coimbra
2000,Relatório Anual 2000 (PDF).pdf,57,0,9,12,False,data/processed/pdf_raw/2000/p057_t0.csv,"Acidentes com vítimas | Acidentes com mortos
e/ou feridos graves | Acidentes com"
2000,Relatório Anual 2000 (PDF).pdf,57,1,9,12,False,data/processed/pdf_raw/2000/p057_t1.csv,Mortos | Feridos graves | Feridos leves
2000,Relatório Anual 2000 (PDF).pdf,58,0,50,15,False,data/processed/pdf_raw/2000/p058_t0.csv,Jan | Fev | Mar | Abr | Mai | Jun | Jul | Ago | Set | Out | Nov | Dez | Total
2000,Relatório Anual 2000 (PDF).pdf,59,0,28,7,False,data/processed/pdf_raw/2000/p059_t0.csv,Acidentes | Acidentes com | Acidentes
2000,Relatório Anual 2000 (PDF).pdf,59,1,28,13,False,data/processed/pdf_raw/2000/p059_t1.csv,Mortos | F. Graves | F. Leves | Total
2000,Relatório Anual 2000 (PDF).pdf,60,0,53,9,False,data/processed/pdf_raw/2000/p060_t0.csv,Distrito de Lisboa
2000,Relatório Anual 2000 (PDF).pdf,61,0,43,9,False,data/processed/pdf_raw/2000/p061_t0.csv,Distrito de Lisboa (continuação)
2000,Relatório Anual 2000 (PDF).pdf,62,0,8,11,False,data/processed/pdf_raw/2000/p062_t0.csv,"Acidentes com vítimas | Acidentes com mortos
e/ou feridos graves | Acidentes com"
2000,Relatório Anual 2000 (PDF).pdf,62,1,8,11,False,data/processed/pdf_raw/2000/p062_t1.csv,Mortos | Feridos graves | Feridos leves
2000,Relatório Anual 2000 (PDF).pdf,63,0,26,15,False,data/processed/pdf_raw/2000/p063_t0.csv,Jan | Fev | Mar | Abr | Mai | Jun | Jul | Ago | Set | Out | Nov | Dez | Total
2000,Relatório Anual 2000 (PDF).pdf,63,1,17,7,False,data/processed/pdf_raw/2000/p063_t1.csv,Acidentes com | Acidentes | Acidentes
2000,Relatório Anual 2000 (PDF).pdf,64,0,28,13,False,data/processed/pdf_raw/2000/p064_t0.csv,Mortos | F. Graves | F. Leves | Total
2000,Relatório Anual 2000 (PDF).pdf,64,1,17,9,False,data/processed/pdf_raw/2000/p064_t1.csv,Distrito de Évora
2000,Relatório Anual 2000 (PDF).pdf,65,0,6,9,False,data/processed/pdf_raw/2000/p065_t0.csv,"REGIÃO DO
ALGARVE | Acidentes com vítimas | Acidentes com mortos e/ou
feridos gr"
2000,Relatório Anual 2000 (PDF).pdf,65,1,6,9,False,data/processed/pdf_raw/2000/p065_t1.csv,"REGIÃO DO
ALGARVE | Mortos | Feridos graves | Feridos leves"
2000,Relatório Anual 2000 (PDF).pdf,65,2,14,15,False,data/processed/pdf_raw/2000/p065_t2.csv,REGIÃO DO ALGARVE | Jan | Fev | Mar | Abr | Mai | Jun | Jul | Ago | Set | Out | 
2000,Relatório Anual 2000 (PDF).pdf,66,0,8,9,False,data/processed/pdf_raw/2000/p066_t0.csv,"REGIÃO DO ALGARVE | Acidentes
com vítimas | Acidentes com
mortos e/ou
f. graves "
2000,Relatório Anual 2000 (PDF).pdf,66,1,10,13,False,data/processed/pdf_raw/2000/p066_t1.csv,Mortos | F. Graves | F. Leves | Total
2000,Relatório Anual 2000 (PDF).pdf,66,2,19,9,False,data/processed/pdf_raw/2000/p066_t2.csv,Distrito de Faro
2000,Relatório Anual 2000 (PDF).pdf,68,0,8,4,False,data/processed/pdf_raw/2000/p068_t0.csv,Distribuição das velocidades
2000,Relatório Anual 2000 (PDF).pdf,69,0,54,3,False,data/processed/pdf_raw/2000/p069_t0.csv,
2000,Relatório Anual 2000 (PDF).pdf,70,0,11,4,False,data/processed/pdf_raw/2000/p070_t0.csv,Extensão | milhões veículos x km
2000,Relatório Anual 2000 (PDF).pdf,71,0,53,3,False,data/processed/pdf_raw/2000/p071_t0.csv,
2000,Relatório Anual 2000 (PDF).pdf,72,0,15,6,False,data/processed/pdf_raw/2000/p072_t0.csv,Homens | Mulheres
2000,Relatório Anual 2000 (PDF).pdf,72,1,14,21,False,data/processed/pdf_raw/2000/p072_t1.csv,
2000,Relatório Anual 2000 (PDF).pdf,72,2,23,6,False,data/processed/pdf_raw/2000/p072_t2.csv,Homens | Mulheres
2000,Relatório Anual 2000 (PDF).pdf,73,0,32,8,False,data/processed/pdf_raw/2000/p073_t0.csv,1996 | 1997 | 1998 | 1999 | 2000
2000,Relatório Anual 2000 (PDF).pdf,74,0,53,3,False,data/processed/pdf_raw/2000/p074_t0.csv,
2000,Relatório Anual 2000 (PDF).pdf,75,0,25,7,False,data/processed/pdf_raw/2000/p075_t0.csv,Escolas | Instrutores
2000,Relatório Anual 2000 (PDF).pdf,75,1,26,11,False,data/processed/pdf_raw/2000/p075_t1.csv,Veículos de instrução
2000,Relatório Anual 2000 (PDF).pdf,76,0,57,3,False,data/processed/pdf_raw/2000/p076_t0.csv,
2000,Relatório Anual 2000 (PDF).pdf,77,0,21,8,False,data/processed/pdf_raw/2000/p077_t0.csv,1996 | 1997 | 1999 | 2000
2000,Relatório Anual 2000 (PDF).pdf,77,1,12,15,False,data/processed/pdf_raw/2000/p077_t1.csv,1996 | 1997 | 1998 | 1999
2000,Relatório Anual 2000 (PDF).pdf,77,2,3,1,True,data/processed/pdf_raw/2000/p077_t2.csv,"4.743.086
4.504.027
4.204.736
3.918.166
.659.622"
2000,Relatório Anual 2000 (PDF).pdf,77,3,2,1,True,data/processed/pdf_raw/2000/p077_t3.csv,
2000,Relatório Anual 2000 (PDF).pdf,77,4,2,1,True,data/processed/pdf_raw/2000/p077_t4.csv,
2000,Relatório Anual 2000 (PDF).pdf,78,0,12,10,False,data/processed/pdf_raw/2000/p078_t0.csv,Veículos ligeiros | Veículos pesados | Motociclos
2000,Relatório Anual 2000 (PDF).pdf,78,1,17,2,False,data/processed/pdf_raw/2000/p078_t1.csv,
2000,Relatório Anual 2000 (PDF).pdf,78,2,17,4,False,data/processed/pdf_raw/2000/p078_t2.csv,"5. Veículos importados usados segundo
a cilindrada"
2000,Relatório Anual 2000 (PDF).pdf,78,3,2,1,True,data/processed/pdf_raw/2000/p078_t3.csv,
2000,Relatório Anual 2000 (PDF).pdf,79,0,7,7,False,data/processed/pdf_raw/2000/p079_t0.csv,Gasolina | Gasóleo | TOTAL
2000,Relatório Anual 2000 (PDF).pdf,79,1,7,9,False,data/processed/pdf_raw/2000/p079_t1.csv,"5.054.329
4.907.924
4.593.549
4.411.683
.236.182"
2000,Relatório Anual 2000 (PDF).pdf,80,0,46,3,False,data/processed/pdf_raw/2000/p080_t0.csv,
2000,Relatório Anual 2000 (PDF).pdf,81,0,15,7,False,data/processed/pdf_raw/2000/p081_t0.csv,Inspecções
2000,Relatório Anual 2000 (PDF).pdf,81,1,24,8,False,data/processed/pdf_raw/2000/p081_t1.csv,1999 | 2000
2000,Relatório Anual 2000 (PDF).pdf,82,0,13,9,False,data/processed/pdf_raw/2000/p082_t0.csv,Travões | Luzes | Suspensão | Ruído
2000,Relatório Anual 2000 (PDF).pdf,82,1,10,10,False,data/processed/pdf_raw/2000/p082_t1.csv,"NORTE | CENTRO | LISBOA E
VALE TEJO | ALENTEJO | ALGARVE"
2000,Relatório Anual 2000 (PDF).pdf,82,2,3,1,True,data/processed/pdf_raw/2000/p082_t2.csv,"Principais causas de reprovação
15%
25%
12%
10%
22%
16%"
2000,Relatório Anual 2000 (PDF).pdf,82,3,4,5,False,data/processed/pdf_raw/2000/p082_t3.csv,"50 51
46
9 10"
2000,Relatório Anual 2000 (PDF).pdf,82,4,1,2,True,data/processed/pdf_raw/2000/p082_t4.csv,
2000,Relatório Anual 2000 (PDF).pdf,82,5,1,2,True,data/processed/pdf_raw/2000/p082_t5.csv,
2000,Relatório Anual 2000 (PDF).pdf,83,0,51,3,False,data/processed/pdf_raw/2000/p083_t0.csv,
2000,Relatório Anual 2000 (PDF).pdf,84,0,16,13,False,data/processed/pdf_raw/2000/p084_t0.csv,1996 | 1997 | 1998 | 1999 | 2000
2000,Relatório Anual 2000 (PDF).pdf,84,1,25,4,False,data/processed/pdf_raw/2000/p084_t1.csv,TIPO DE INFRACÇÃO | NÚMERO
2000,Relatório Anual 2000 (PDF).pdf,85,0,7,6,False,data/processed/pdf_raw/2000/p085_t0.csv,CONTRA-ORDENAÇÕES
2000,Relatório Anual 2000 (PDF).pdf,85,1,7,10,False,data/processed/pdf_raw/2000/p085_t1.csv,"930319
925314
920261
911834
898836"
2000,Relatório Anual 2000 (PDF).pdf,85,2,27,6,False,data/processed/pdf_raw/2000/p085_t2.csv,CONTRA-ORDENAÇÕES
2000,Relatório Anual 2000 (PDF).pdf,86,0,25,7,False,data/processed/pdf_raw/2000/p086_t0.csv,CONTRA-ORDENAÇÕES
2000,Relatório Anual 2000 (PDF).pdf,87,0,38,3,False,data/processed/pdf_raw/2000/p087_t0.csv,
2000,Relatório Anual 2000 (PDF).pdf,88,0,59,10,False,data/processed/pdf_raw/2000/p088_t0.csv,"Acidentes com vítimas | Parque (1000 veículos) | Acidentes com
vítimas/1000 veíc"
2000,Relatório Anual 2000 (PDF).pdf,89,0,30,10,False,data/processed/pdf_raw/2000/p089_t0.csv,Vítimas mortais | População (milhares) | Mortos/1000 hab.
2001,Relatório Anual 2001(PDF).pdf,0,0,70,1,True,data/processed/pdf_raw/2001/p000_t0.csv,
2001,Relatório Anual 2001(PDF).pdf,4,0,53,3,False,data/processed/pdf_raw/2001/p004_t0.csv,
2001,Relatório Anual 2001(PDF).pdf,6,0,2,1,True,data/processed/pdf_raw/2001/p006_t0.csv,Acidentes/ Vítimas
2001,Relatório Anual 2001(PDF).pdf,8,0,1,2,True,data/processed/pdf_raw/2001/p008_t0.csv,"Dentro das localidades
Dias úteis (2ª a 6ª Feira)
Sexo Feminino
F. Graves/Vítima"
2001,Relatório Anual 2001(PDF).pdf,10,0,1,2,True,data/processed/pdf_raw/2001/p010_t0.csv,"Cond. testados - álcool >= 0,3
Cond. testados - álcool >= 1,20
Cond. testados pó"
2001,Relatório Anual 2001(PDF).pdf,11,0,29,17,False,data/processed/pdf_raw/2001/p011_t0.csv,"Acidentes
com
vítimas | Acidentes
com mortos
e/ou f. graves | Acidentes
com
mort"
2001,Relatório Anual 2001(PDF).pdf,13,0,10,4,False,data/processed/pdf_raw/2001/p013_t0.csv,Acid. c/ vítimas
2001,Relatório Anual 2001(PDF).pdf,14,0,53,10,False,data/processed/pdf_raw/2001/p014_t0.csv,
2001,Relatório Anual 2001(PDF).pdf,15,0,11,28,False,data/processed/pdf_raw/2001/p015_t0.csv,
2001,Relatório Anual 2001(PDF).pdf,15,1,12,42,False,data/processed/pdf_raw/2001/p015_t1.csv,
2001,Relatório Anual 2001(PDF).pdf,16,0,13,40,False,data/processed/pdf_raw/2001/p016_t0.csv,
2001,Relatório Anual 2001(PDF).pdf,17,0,35,15,False,data/processed/pdf_raw/2001/p017_t0.csv,Índice
2001,Relatório Anual 2001(PDF).pdf,17,1,3,1,True,data/processed/pdf_raw/2001/p017_t1.csv,"Acidentes c/ vítimas, mortos e feridos graves"
2001,Relatório Anual 2001(PDF).pdf,17,2,2,2,False,data/processed/pdf_raw/2001/p017_t2.csv,6
2001,Relatório Anual 2001(PDF).pdf,17,3,2,2,False,data/processed/pdf_raw/2001/p017_t3.csv,5
2001,Relatório Anual 2001(PDF).pdf,17,4,2,2,False,data/processed/pdf_raw/2001/p017_t4.csv,5
2001,Relatório Anual 2001(PDF).pdf,18,0,24,13,False,data/processed/pdf_raw/2001/p018_t0.csv,
2001,Relatório Anual 2001(PDF).pdf,18,1,29,13,False,data/processed/pdf_raw/2001/p018_t1.csv,
2001,Relatório Anual 2001(PDF).pdf,19,0,42,13,False,data/processed/pdf_raw/2001/p019_t0.csv,
2001,Relatório Anual 2001(PDF).pdf,19,1,2,1,True,data/processed/pdf_raw/2001/p019_t1.csv,"Acid. c/ vítimas, mortos e f. graves
24599 Dia
Bom tempo
Chuva
4937
3551
749
Aci"
2001,Relatório Anual 2001(PDF).pdf,19,2,3,2,False,data/processed/pdf_raw/2001/p019_t2.csv,
2001,Relatório Anual 2001(PDF).pdf,19,3,5,3,False,data/processed/pdf_raw/2001/p019_t3.csv,"9810
Bom tempo
Chuva
2638
2271
575"
2001,Relatório Anual 2001(PDF).pdf,19,4,3,2,False,data/processed/pdf_raw/2001/p019_t4.csv,
2001,Relatório Anual 2001(PDF).pdf,20,0,29,13,False,data/processed/pdf_raw/2001/p020_t0.csv,
2001,Relatório Anual 2001(PDF).pdf,20,1,12,13,False,data/processed/pdf_raw/2001/p020_t1.csv,634
2001,Relatório Anual 2001(PDF).pdf,21,0,34,13,False,data/processed/pdf_raw/2001/p021_t0.csv,
2001,Relatório Anual 2001(PDF).pdf,22,0,61,13,False,data/processed/pdf_raw/2001/p022_t0.csv,
2001,Relatório Anual 2001(PDF).pdf,23,0,30,13,False,data/processed/pdf_raw/2001/p023_t0.csv,
2001,Relatório Anual 2001(PDF).pdf,23,1,12,9,False,data/processed/pdf_raw/2001/p023_t1.csv,Veículos ligeiros
2001,Relatório Anual 2001(PDF).pdf,24,0,45,10,False,data/processed/pdf_raw/2001/p024_t0.csv,
2001,Relatório Anual 2001(PDF).pdf,25,0,24,10,False,data/processed/pdf_raw/2001/p025_t0.csv,
2001,Relatório Anual 2001(PDF).pdf,25,1,4,5,False,data/processed/pdf_raw/2001/p025_t1.csv,
2001,Relatório Anual 2001(PDF).pdf,26,0,27,10,False,data/processed/pdf_raw/2001/p026_t0.csv,
2001,Relatório Anual 2001(PDF).pdf,26,1,2,2,False,data/processed/pdf_raw/2001/p026_t1.csv,
2001,Relatório Anual 2001(PDF).pdf,26,2,1,2,True,data/processed/pdf_raw/2001/p026_t2.csv,
2001,Relatório Anual 2001(PDF).pdf,26,3,3,3,False,data/processed/pdf_raw/2001/p026_t3.csv,
2001,Relatório Anual 2001(PDF).pdf,26,4,2,2,False,data/processed/pdf_raw/2001/p026_t4.csv,
2001,Relatório Anual 2001(PDF).pdf,27,0,17,10,False,data/processed/pdf_raw/2001/p027_t0.csv,
2001,Relatório Anual 2001(PDF).pdf,27,1,27,10,False,data/processed/pdf_raw/2001/p027_t1.csv,
2001,Relatório Anual 2001(PDF).pdf,28,0,16,10,False,data/processed/pdf_raw/2001/p028_t0.csv,
2001,Relatório Anual 2001(PDF).pdf,28,1,16,10,False,data/processed/pdf_raw/2001/p028_t1.csv,
2001,Relatório Anual 2001(PDF).pdf,28,2,2,2,False,data/processed/pdf_raw/2001/p028_t2.csv,
2001,Relatório Anual 2001(PDF).pdf,28,3,2,2,False,data/processed/pdf_raw/2001/p028_t3.csv,
2001,Relatório Anual 2001(PDF).pdf,28,4,2,2,False,data/processed/pdf_raw/2001/p028_t4.csv,
2001,Relatório Anual 2001(PDF).pdf,29,0,55,10,False,data/processed/pdf_raw/2001/p029_t0.csv,
2001,Relatório Anual 2001(PDF).pdf,30,0,3,3,False,data/processed/pdf_raw/2001/p030_t0.csv,
2001,Relatório Anual 2001(PDF).pdf,30,1,2,3,False,data/processed/pdf_raw/2001/p030_t1.csv,
2001,Relatório Anual 2001(PDF).pdf,30,2,1,2,True,data/processed/pdf_raw/2001/p030_t2.csv,
2001,Relatório Anual 2001(PDF).pdf,30,3,7,31,False,data/processed/pdf_raw/2001/p030_t3.csv,Mulheres
2001,Relatório Anual 2001(PDF).pdf,31,0,21,10,False,data/processed/pdf_raw/2001/p031_t0.csv,
2001,Relatório Anual 2001(PDF).pdf,31,1,17,10,False,data/processed/pdf_raw/2001/p031_t1.csv,
2001,Relatório Anual 2001(PDF).pdf,32,0,55,10,False,data/processed/pdf_raw/2001/p032_t0.csv,
2001,Relatório Anual 2001(PDF).pdf,33,0,4,3,False,data/processed/pdf_raw/2001/p033_t0.csv,
2001,Relatório Anual 2001(PDF).pdf,33,1,1,2,True,data/processed/pdf_raw/2001/p033_t1.csv,
2001,Relatório Anual 2001(PDF).pdf,33,2,11,30,False,data/processed/pdf_raw/2001/p033_t2.csv,Mulheres
2001,Relatório Anual 2001(PDF).pdf,33,3,1,2,True,data/processed/pdf_raw/2001/p033_t3.csv,
2001,Relatório Anual 2001(PDF).pdf,34,0,26,9,False,data/processed/pdf_raw/2001/p034_t0.csv,Condutores testados | Total
2001,Relatório Anual 2001(PDF).pdf,35,0,60,16,False,data/processed/pdf_raw/2001/p035_t0.csv,Grupos etários
2001,Relatório Anual 2001(PDF).pdf,36,0,24,16,False,data/processed/pdf_raw/2001/p036_t0.csv,Grupos etários
2001,Relatório Anual 2001(PDF).pdf,36,1,11,28,False,data/processed/pdf_raw/2001/p036_t1.csv,
